leg_no,anzahl_personal,person_1_name,person_1_att1,person_1_att2,person_1_att3,person_1_ca,person_1_cp,person_2_name,person_2_att1,person_2_att2,person_2_att3,person_2_ca,person_2_cp,person_3_name,person_3_att1,person_3_att2,person_3_att3,person_3_ca,person_3_cp,person_4_name,person_4_att1,person_4_att2,person_4_att3,person_4_ca,person_4_cp,person_5_name,person_5_att1,person_5_att2,person_5_att3,person_5_ca,person_5_cp,person_6_name,person_6_att1,person_6_att2,person_6_att3,person_6_ca,person_6_cp,person_7_name,person_7_att1,person_7_att2,person_7_att3,person_7_ca,person_7_cp,person_8_name,person_8_att1,person_8_att2,person_8_att3,person_8_ca,person_8_cp,person_9_name,person_9_att1,person_9_att2,person_9_att3,person_9_ca,person_9_cp,crew_group_A,crew_group_B,crew_group_B2,crew_group_C,crew_group_Start,change_person_1,change_person_2,change_person_3,change_person_4,change_person_5,change_person_6,change_person_7,change_person_8,change_person_9
272212870,6,Glen Webb,133,33,75,1,0,Pam Garner,133,33,75,1,0,Timothy George,133,33,75,1,0,James Miller,133,33,75,1,0,Michelle Byrd,133,33,75,0,1,Cody Spencer,133,33,75,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272229280,5,Scott Carter,123,80,80,1,0,Dawn Dunn,123,80,80,1,0,Leslie Mckay,123,80,80,1,0,Jacqueline Castro,123,80,80,0,1,Shawn Gordon,123,80,80,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271975558,4,Pamela Brady,nan,nan,nan,1,0,Jennifer Robertson,nan,nan,nan,0,1,Morgan James,nan,nan,nan,1,0,Cameron Lambert,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272188831,5,Jesse Elliott,nan,nan,nan,1,0,Morgan Tucker,nan,nan,nan,1,0,Jim Thompson,nan,nan,nan,0,1,Stephanie Ramirez,nan,nan,nan,1,0,Valerie Wilson,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271969092,6,Samantha Taylor,nan,nan,nan,0,1,Kimberly Ford,150,47,40,1,0,Maria Wood,nan,nan,nan,0,1,Michael Fernandez,nan,nan,nan,1,0,Stephanie Erickson,nan,nan,nan,1,0,Jonathan Gordon,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,,,,,,,,
272101123,6,Steven Johnson,152,4,45,1,0,Robert Howard,152,4,45,1,0,Jack Thompson,152,4,45,1,0,Stacy Castro,152,4,45,0,1,Jacob Merritt,152,4,45,1,0,Jennifer Mcdowell,152,4,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272197716,5,Connor Graves,nan,nan,nan,1,0,Paul Smith,nan,nan,nan,1,0,Michael Stein,nan,nan,nan,1,0,Stephanie Lewis,nan,nan,nan,0,1,Brooke Robertson,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271972618,5,Matthew Parker,nan,nan,nan,0,1,James James MD,nan,nan,nan,1,0,Michelle Luna,nan,nan,nan,1,0,Elizabeth Rasmussen,nan,nan,nan,0,1,Michelle Logan,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271957656,5,April Thompson,145,74,70,0,1,Shawn Wallace,145,74,70,1,0,Timothy Bennett,145,74,70,1,0,Andrew Whitney,145,74,70,1,0,Gloria Roth,145,74,70,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272005441,4,Belinda Hall,148,24,35,0,1,Lisa Hill,148,24,35,1,0,Katherine Valdez,148,24,35,0,1,Samantha Holloway,148,24,35,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272211690,4,Janice Vasquez,165,7,35,0,1,James Harris,165,7,35,1,0,Stephanie Anderson,165,7,35,1,0,Cathy Hoover,165,7,35,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272013207,6,Dennis Caldwell,158,39,45,1,0,Samantha Smith PhD,158,39,45,0,1,Julie Williams,158,39,45,1,0,Nathaniel Morrison,158,39,45,1,0,Kara Allen,158,39,45,0,1,John Terry,158,39,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271982344,5,Cassandra Nguyen,170,12,40,0,1,Kenneth Le,170,12,40,1,0,Crystal Hall,170,12,40,1,0,Thomas Brown,170,12,40,1,0,Megan Perez,170,12,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271969266,6,Danielle Bryant,nan,nan,nan,1,0,Julie Anderson,nan,nan,nan,1,0,Kristina Prince,nan,nan,nan,1,0,James Smith,nan,nan,nan,1,0,Alison Williams,nan,nan,nan,0,1,Lori Charles,182,-5,50,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,,,,,,,,
272338846,6,Casey Wiggins,nan,nan,nan,1,0,Rachel Brown,nan,nan,nan,1,0,Laura Robles,nan,nan,nan,0,1,Eric Costa,nan,nan,nan,0,1,Angela Byrd,nan,nan,nan,1,0,Karen Kelly,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272198051,6,Regina Summers,173,17,40,0,1,Zachary Clark MD,173,17,40,1,0,Alyssa Edwards,173,17,40,1,0,Latasha Phelps,173,17,40,1,0,Laura Coffey,173,17,40,1,0,Jessica Smith,173,17,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272012787,4,Erika Ford,185,-26,45,1,0,Cody Lowe,185,-26,45,1,0,Michael Jackson,185,-26,45,0,1,Janice Davis,185,-26,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271984300,4,David Smith,177,15,40,0,1,Grace Goodman,177,15,40,0,1,Brett Allen,177,15,40,1,0,Theresa Ramirez,177,15,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272003810,4,Abigail Garcia,162,30,40,0,1,Kathy Knapp,162,30,40,1,0,Sean Mcdonald,162,30,40,0,1,Bruce Zuniga,162,30,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272023777,8,Laura Meyer,120,49,60,1,0,Jeanne Collins,120,49,60,0,1,Johnathan Richardson,120,49,60,1,0,John Bass,120,49,60,1,0,Brian Cobb,120,49,60,1,0,Sherry Gonzalez,120,49,60,1,0,Amy Abbott,120,49,60,0,1,Annette Boyle,120,49,60,1,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272193384,6,Kathleen Nelson,nan,nan,nan,1,0,Phillip Dunn,nan,nan,nan,0,1,Kristina Sanchez,nan,nan,nan,1,0,Julia Nash,nan,nan,nan,1,0,Bradley Kidd,nan,nan,nan,1,0,Logan Austin,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271995086,5,Amanda Alexander,189,-4,45,1,0,Alexander Hood,189,-4,45,0,1,Sarah Chapman,189,-4,45,1,0,Kyle Perez,189,-4,45,0,1,Kendra Morales,189,-4,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271987570,6,Elizabeth Mcgee,151,47,40,0,1,Kenneth Alvarado,151,47,40,0,1,Brianna Patel,151,47,40,1,0,Christine Shelton,151,47,40,1,0,Phillip Wilson,151,47,40,1,0,Beth Lloyd,151,47,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272184367,6,Mr. Jonathan Johnson MD,nan,nan,nan,0,1,Anthony Blackwell,156,44,45,1,0,Emily Campos,nan,nan,nan,1,0,Adam Bell,nan,nan,nan,0,1,Diana Smith,nan,nan,nan,1,0,Dennis Kelly,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,,,,,,,,
271982898,6,Richard Anderson,nan,nan,nan,1,0,Margaret Yates,nan,nan,nan,1,0,Dr. Austin Roberts PhD,nan,nan,nan,0,1,Travis Sosa,nan,nan,nan,0,1,Chad Chen,nan,nan,nan,1,0,Courtney Velez,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272015171,5,Samuel Austin,nan,nan,nan,1,0,April Kelly,nan,nan,nan,1,0,Morgan Mason,nan,nan,nan,1,0,Thomas Frank,nan,nan,nan,0,1,Glenn Patterson,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272025472,5,Albert Watson,167,27,45,1,0,James Decker,167,27,45,1,0,Shawn Smith,167,27,45,1,0,Tara Wu,167,27,45,0,1,Robert Horn,167,27,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271960350,5,Dr. Tyler Collins,nan,nan,nan,0,1,Nicholas Welch,153,52,45,1,0,Allison Parker MD,153,52,45,1,0,Michele Cummings,153,52,45,1,0,Erika Sandoval,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,ca,ca,,,,,,
271959054,6,Michael Frost,nan,nan,nan,0,1,Shirley Mcgee,nan,nan,nan,1,0,Mckenzie Reed,nan,nan,nan,0,1,Brian Maxwell,nan,nan,nan,1,0,Jennifer Schneider,nan,nan,nan,1,0,David Jones,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272030332,4,Stephanie Carter,143,75,60,1,0,Kurt Richardson,88,248,270,1,0,Zachary Ferguson,88,248,270,0,1,Kevin Kim,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,,,,,,,,
272026672,7,Francis Perkins,132,44,75,1,0,Stacy Roberts,132,44,75,1,0,Timothy Phelps,132,44,75,1,0,Elizabeth Johnson,132,44,75,0,1,Shawn Young,132,44,75,1,0,Chad Ford,132,44,75,1,0,James Le,132,44,75,0,1,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271998885,5,Tony Lloyd,163,51,45,1,0,Amanda Aguilar,163,51,45,1,0,Jacqueline Ball,163,51,45,0,1,Joseph Garcia,163,51,45,1,0,Jill Conner,163,51,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272026252,5,Mercedes James,127,48,75,1,0,Victor Bradley,127,48,75,0,1,Becky Chapman,127,48,75,0,1,Tracy Hurst,127,48,75,1,0,David Brooks,127,48,75,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272014763,6,Emily Price,176,32,45,1,0,Lisa Reynolds,176,32,45,1,0,Derek Graves,176,32,45,1,0,Dana Fowler,176,32,45,1,0,Alexandria Wright,176,32,45,0,1,Christopher Foster,176,32,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272201617,4,Adrian Hughes,nan,nan,nan,1,0,William Lane,nan,nan,nan,1,0,Brianna Jones,nan,nan,nan,0,1,Kelly Grant,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272101725,6,Alexis Finley,144,26,45,0,1,Stanley Dougherty,144,26,45,1,0,Robert Knapp,144,26,45,1,0,Beth Callahan,144,26,45,1,0,Laurie Lee,144,26,45,0,1,Rebecca Shaffer,144,26,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271977238,6,Samantha Porter,nan,nan,nan,1,0,Jack Dunn,174,14,60,1,0,Kelly Thomas,174,14,60,0,1,Michael Lee,174,14,60,1,0,Kevin Powell,174,14,60,1,0,Mason Pena,174,14,60,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,cp,ca,ca,cp,,,,
272192039,5,Audrey Mcclure,nan,nan,nan,1,0,Ricardo Johnson,nan,nan,nan,0,1,Mckenzie Diaz,nan,nan,nan,1,0,Amy Beasley,nan,nan,nan,1,0,Gavin Barker,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271979266,5,Steve Reed,nan,nan,nan,1,0,Tracey Johnson,nan,nan,nan,1,0,Susan Barron,nan,nan,nan,1,0,Sandra Hill,nan,nan,nan,0,1,Patricia Ali,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271997475,6,Tyler Morris,nan,nan,nan,1,0,Deanna Keller,nan,nan,nan,1,0,Deanna Johnson,nan,nan,nan,0,1,Michael Mason,nan,nan,nan,0,1,Ryan Russell,nan,nan,nan,1,0,Benjamin Davis,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272020336,6,Alexis Smith,nan,nan,nan,0,1,David Schroeder,nan,nan,nan,1,0,John Wilkerson,nan,nan,nan,1,0,Elizabeth Barrett,nan,nan,nan,0,1,Jermaine Cooley,nan,nan,nan,1,0,Darrell Taylor,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272008387,4,John Burnett,179,60,80,0,1,Mrs. Karina Ruiz,179,60,80,1,0,John Hardin,179,60,80,0,1,Todd Jordan,179,60,80,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271986388,6,Michael Duncan,nan,nan,nan,1,0,Bradley Levy,nan,nan,nan,1,0,Julie West,nan,nan,nan,1,0,Sarah Barker,nan,nan,nan,1,0,Nicole Jimenez,nan,nan,nan,0,1,Thomas Williams,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272214518,6,Emily Davis,142,26,60,1,0,Joshua Williams,142,26,60,1,0,Shannon Barrett,142,26,60,1,0,Paul Flynn,142,26,60,0,1,Jose Trujillo,142,26,60,1,0,Justin Johnson,142,26,60,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271964559,5,Christina Sloan,nan,nan,nan,1,0,Frederick Ramirez,nan,nan,nan,0,1,Jessica Arroyo,nan,nan,nan,1,0,Mr. Randall Alvarez,nan,nan,nan,1,0,Brianna Riggs,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272024197,6,Richard Sullivan,nan,nan,nan,1,0,Mark Vaughn,nan,nan,nan,0,1,Jeffrey Davis,nan,nan,nan,0,1,Heather Juarez,nan,nan,nan,1,0,Wayne James,nan,nan,nan,1,0,Jonathan Crosby,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271979068,5,Sarah Steele,nan,nan,nan,0,1,Jacqueline Harvey,nan,nan,nan,1,0,Robert Oconnor,nan,nan,nan,1,0,Morgan Rodriguez,nan,nan,nan,0,1,Kelly Martinez,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272196264,6,Cheryl Coleman,nan,nan,nan,1,0,Monica Martinez,nan,nan,nan,1,0,Cynthia Jackson,nan,nan,nan,0,1,Tammie Lopez,nan,nan,nan,1,0,Daniel Carter,nan,nan,nan,0,1,Megan Taylor,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271975768,4,Morgan James,196,36,45,1,0,Cameron Lambert,196,36,45,0,1,Pamela Brady,196,36,45,1,0,Jennifer Robertson,196,36,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272205452,5,Kathy Avila,159,73,85,0,1,Donna Greer,159,73,85,1,0,Sarah Copeland,159,73,85,1,0,Matthew Ramos,159,73,85,0,1,Lisa Pierce,159,73,85,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
271961371,6,Kimberly Fernandez,nan,nan,nan,0,1,Bradley Doyle,182,85,140,1,0,Tammy Warner,182,85,140,1,0,Vickie Jones,182,85,140,0,1,Michael Kim,182,85,140,1,0,Elizabeth Black,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,cp,ca,,,,,
272189006,5,Jim Thompson,200,50,55,0,1,Valerie Wilson,200,50,55,0,1,Morgan Tucker,200,50,55,1,0,Jesse Elliott,200,50,55,1,0,Stephanie Ramirez,200,50,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271996696,6,Kimberly Ford,197,50,45,1,0,Maria Wood,197,50,45,0,1,Jonathan Gordon,197,50,45,1,0,Samantha Taylor,197,50,45,0,1,Michael Fernandez,197,50,45,1,0,Stephanie Erickson,197,50,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271989738,5,Diane Cook,183,51,60,0,1,Michelle Harmon,183,51,60,0,1,Kelly Ross,183,51,60,1,0,John Baker,183,51,60,1,0,Adam Hoffman,183,51,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271969625,5,Scott Carter,192,61,50,1,0,Leslie Mckay,192,61,50,1,0,Tiffany Davenport,nan,nan,nan,0,1,Jeremiah Juarez,nan,nan,nan,0,1,Dawn Dunn,192,61,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,ca,ca,,,,,,
272188029,5,Elizabeth Rasmussen,205,2,40,0,1,Michelle Logan,205,2,40,1,0,Matthew Parker,205,2,40,0,1,James James MD,205,2,40,1,0,Michelle Luna,205,2,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272339019,6,Laura Robles,226,-17,50,0,1,Ethan Richardson,nan,nan,nan,1,0,Jose Harrington,nan,nan,nan,0,1,Jared Michael,nan,nan,nan,1,0,Elizabeth Kim,nan,nan,nan,1,0,Stephanie Downs,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,,,,,,,,
271969446,6,Danielle Bryant,243,-56,45,1,0,Julie Anderson,243,-56,45,1,0,Kristina Prince,243,-56,45,1,0,James Smith,243,-56,45,1,0,Alison Williams,243,-56,45,0,1,Lori Charles,243,-56,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272010514,5,Jade Reed,nan,nan,nan,0,1,Renee Vasquez,nan,nan,nan,1,0,Howard Kerr,nan,nan,nan,1,0,Adam Moore,nan,nan,nan,0,1,Denise Anderson PhD,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272031974,4,Kelly Grant,214,20,50,0,1,Jessica Giles,228,-10,50,1,0,Thomas Lowery MD,228,-10,50,1,0,Louis Jensen,228,-10,50,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,cp,,,,,,
271988688,6,Brian Gomez,nan,nan,nan,0,1,Steven Clayton,nan,nan,nan,1,0,Christina Valdez,nan,nan,nan,1,0,Steve Ford,nan,nan,nan,0,1,Brittany Snyder,nan,nan,nan,1,0,Michael Gallagher,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272007445,4,Kimberly Mccarthy,nan,nan,nan,1,0,Todd Jordan,223,15,60,1,0,John Burnett,223,15,60,0,1,David Young,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,cp,,,,,,,
272033171,4,David Smith,209,-8,40,0,1,Theresa Ramirez,209,-8,40,1,0,Grace Goodman,209,-8,40,0,1,Brett Allen,209,-8,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271983306,5,Connor Graves,208,20,90,1,0,Paul Smith,208,20,90,1,0,Michael Stein,208,20,90,1,0,Brooke Robertson,208,20,90,0,1,Stephanie Lewis,208,20,90,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
271986598,6,Linda Watts,nan,nan,nan,1,0,Jessica Lee,nan,nan,nan,1,0,Larry Smith,nan,nan,nan,1,0,Brandon Beasley,nan,nan,nan,1,0,Jennifer Adams DDS,nan,nan,nan,0,1,Corey Stewart,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272012157,4,Monica Ford,nan,nan,nan,1,0,Michael Jackson,229,-26,50,0,1,Janice Davis,229,-26,50,0,1,Jesse Bailey,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,cp,,,,,,,
271985026,5,Shawn Werner,nan,nan,nan,1,0,Gloria Roth,207,24,65,0,1,Shane Vang,nan,nan,nan,1,0,Cynthia May,nan,nan,nan,1,0,April Thompson,207,24,65,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,cp,,,,,,,
271965043,6,Julie Williams,206,26,60,1,0,Nathaniel Morrison,206,26,60,1,0,Kara Allen,206,26,60,0,1,John Terry,206,26,60,1,0,Samantha Smith PhD,206,26,60,0,1,Dennis Caldwell,206,26,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
271967344,4,Meagan Russell,nan,nan,nan,1,0,Kevin Kim,225,17,70,0,1,Ronald Chen,nan,nan,nan,1,0,Luke Soto,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,,,,,,,,
272035196,4,Michele Salinas,nan,nan,nan,0,1,Janice Vasquez,224,0,60,0,1,Adam Campbell,nan,nan,nan,1,0,Stuart Avila,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,,,,,,,,
271981837,5,Morgan Mason,212,35,65,1,0,Samuel Austin,212,35,65,1,0,Glenn Patterson,212,35,65,0,1,April Kelly,212,35,65,1,0,Danielle Thomas,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,ca,cp,ca,,,,,
271969996,6,Douglas Huff,164,175,195,0,1,Hector Williams,nan,nan,nan,1,0,Todd White,164,175,195,0,1,Nathaniel Pineda,164,175,195,1,0,Erin Perez,nan,nan,nan,1,0,Barbara Edwards,164,175,195,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,cp,ca,ca,,,,,
271962560,6,Timothy Schwartz,nan,nan,nan,1,0,Karen Kelly,226,18,85,1,0,Rachel Brown,226,18,85,1,0,Eric Costa,226,18,85,0,1,Angela Byrd,226,18,85,1,0,Christopher Foster,215,33,60,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,cp,ca,,,,,
272020718,4,Catherine Russo,228,10,70,0,1,Adrian Hughes,214,40,70,1,0,Olivia Jacobs,nan,nan,nan,0,1,William Lane,214,40,70,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,,,,,,,,
272019608,5,Dr. Tyler Collins,238,-19,55,0,1,Erika Sandoval,238,-19,55,0,1,Nicholas Welch,238,-19,55,1,0,Allison Parker MD,238,-19,55,1,0,Michele Cummings,238,-19,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271966308,4,George Baker,nan,nan,nan,0,1,Dr. Michael King,nan,nan,nan,0,1,Margaret Johnson,nan,nan,nan,1,0,Teresa Kirk,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271999515,5,Laura Hester,nan,nan,nan,1,0,Rebecca Young,nan,nan,nan,1,0,Elizabeth Garcia,nan,nan,nan,0,1,Amy Hughes,nan,nan,nan,0,1,Leroy Garner,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271997846,6,Timothy Williams,nan,nan,nan,1,0,Justin Roth,nan,nan,nan,1,0,Angela Howard,nan,nan,nan,0,1,Susan Owens,nan,nan,nan,1,0,Robert Wilson,nan,nan,nan,1,0,Katherine Allen,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271977646,6,Catherine Owen,nan,nan,nan,1,0,Andrew Patterson,nan,nan,nan,0,1,Michele Harris,nan,nan,nan,1,0,Rebecca Grimes,nan,nan,nan,1,0,Jennifer Patel,nan,nan,nan,0,1,Anne Olson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271965688,5,Candace Brooks,nan,nan,nan,0,1,Randall Boone,nan,nan,nan,1,0,Daniel Rangel,nan,nan,nan,1,0,Rebecca Fox,nan,nan,nan,0,1,Crystal Miles,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272212013,6,Alexis Smith,222,-4,45,0,1,David Schroeder,222,-4,45,1,0,John Wilkerson,222,-4,45,1,0,Elizabeth Barrett,222,-4,45,0,1,Darrell Taylor,222,-4,45,1,0,Jermaine Cooley,222,-4,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272004440,4,Lisa Hill,211,-1,55,1,0,Katherine Valdez,211,-1,55,0,1,Samantha Holloway,211,-1,55,1,0,Rebecca Castro,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,ca,cp,ca,,,,,,
271983108,6,Chad Chen,213,4,45,1,0,Travis Sosa,213,4,45,0,1,Richard Anderson,213,4,45,1,0,Margaret Yates,213,4,45,1,0,Dr. Austin Roberts PhD,213,4,45,0,1,Courtney Velez,213,4,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271977448,6,Melissa Mcbride,nan,nan,nan,1,0,Victoria Byrd,nan,nan,nan,1,0,Jason Randall,nan,nan,nan,1,0,Samantha Porter,248,-75,45,1,0,Morgan Howard,nan,nan,nan,0,1,Olivia Smith,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,,,,,,,,
